%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1553969400568825149,464.0,0.0,92.0,70.0,466.0,107.0
1553969400618017887,420.0,0.0,102.0,57.0,422.0,75.0
1553969400671382912,547.0,0.0,96.0,63.0,550.0,113.0
1553969400724368941,599.0,0.0,91.0,57.0,596.0,74.0
1553969400773611384,463.0,0.0,123.0,47.0,460.0,88.0
1553969400826798725,448.0,0.0,82.0,44.0,450.0,69.0
1553969400876502661,588.0,0.0,111.0,45.0,585.0,67.0
1553969400929205947,585.0,0.0,52.0,37.0,585.0,94.0
1553969400978553451,621.0,0.0,130.0,60.0,623.0,73.0
1553969401032979856,564.0,0.0,117.0,47.0,564.0,105.0
1553969401080884591,495.0,0.0,99.0,56.0,501.0,70.0
1553969401134052411,549.0,0.0,115.0,53.0,550.0,90.0
1553969401187262152,621.0,0.0,75.0,39.0,634.0,68.0
1553969401236718515,588.0,0.0,95.0,39.0,587.0,65.0
1553969401289697521,485.0,0.0,85.0,39.0,486.0,94.0
1553969401338914242,384.0,0.0,83.0,41.0,381.0,64.0
1553969401392095182,418.0,0.0,90.0,40.0,427.0,100.0
1553969401441365300,520.0,0.0,85.0,40.0,518.0,62.0
1553969401494487600,492.0,0.0,67.0,50.0,495.0,86.0
1553969401543791347,582.0,0.0,86.0,48.0,578.0,68.0
1553969401597036683,581.0,0.0,79.0,51.0,596.0,68.0
1553969401650192314,669.0,0.0,70.0,43.0,665.0,96.0
1553969401699326693,618.0,0.0,66.0,45.0,615.0,66.0
1553969401752512201,615.0,0.0,59.0,42.0,614.0,101.0
1553969401801887498,487.0,0.0,66.0,37.0,489.0,61.0
1553969401855217171,475.0,0.0,87.0,51.0,482.0,86.0
1553969401904196038,514.0,0.0,99.0,45.0,515.0,68.0
1553969401957480652,516.0,0.0,57.0,39.0,513.0,62.0
1553969402006949301,463.0,0.0,83.0,48.0,461.0,96.0
1553969402059917076,697.0,0.0,116.0,56.0,700.0,71.0
1553969402113080016,546.0,0.0,60.0,37.0,548.0,100.0
1553969402162196596,514.0,0.0,72.0,45.0,514.0,65.0
1553969402215368696,440.0,0.0,109.0,40.0,444.0,83.0
1553969402264637643,468.0,0.0,79.0,60.0,471.0,74.0
1553969402317815526,475.0,0.0,101.0,72.0,472.0,77.0
1553969402367088032,507.0,0.0,70.0,50.0,510.0,100.0
1553969402420420385,463.0,0.0,56.0,48.0,466.0,70.0
1553969402469497456,449.0,0.0,60.0,34.0,447.0,99.0
1553969402522769036,427.0,0.0,84.0,49.0,426.0,66.0
1553969402575870425,379.0,0.0,49.0,52.0,383.0,81.0
1553969402625198830,311.0,0.0,48.0,43.0,308.0,77.0
1553969402678314301,446.0,0.0,151.0,56.0,450.0,72.0
1553969402727543191,372.0,0.0,74.0,39.0,370.0,101.0
1553969402780727206,389.0,0.0,94.0,42.0,388.0,64.0
1553969402834053392,435.0,0.0,88.0,37.0,432.0,97.0
1553969402883206942,416.0,0.0,69.0,45.0,416.0,64.0
1553969402936297635,393.0,0.0,156.0,76.0,393.0,86.0
1553969402985565842,443.0,0.0,130.0,69.0,448.0,89.0
1553969403038851278,496.0,0.0,135.0,63.0,493.0,76.0
1553969403087979014,396.0,0.0,112.0,70.0,392.0,114.0
1553969403141197046,324.0,0.0,99.0,48.0,323.0,71.0
1553969403190384003,284.0,0.0,95.0,40.0,288.0,102.0
1553969403243561846,359.0,0.0,90.0,46.0,358.0,65.0
1553969403296844087,364.0,0.0,90.0,37.0,363.0,73.0
1553969403346178777,463.0,0.0,91.0,42.0,461.0,75.0
1553969403399174055,380.0,0.0,96.0,51.0,380.0,70.0
1553969403448456308,411.0,0.0,102.0,36.0,413.0,97.0
1553969403501581293,392.0,0.0,90.0,29.0,389.0,58.0
1553969403550830399,350.0,0.0,96.0,26.0,350.0,91.0
1553969403604028912,450.0,0.0,132.0,30.0,447.0,57.0
1553969403655139630,400.0,0.0,85.0,25.0,405.0,62.0
1553969403706442622,434.0,0.0,96.0,27.0,434.0,64.0
1553969403759617922,300.0,0.0,122.0,29.0,298.0,56.0
1553969403808826452,269.0,0.0,123.0,37.0,267.0,93.0
1553969403862025666,268.0,0.0,124.0,56.0,267.0,66.0
1553969403911331354,399.0,0.0,136.0,61.0,396.0,106.0
1553969403964601900,334.0,0.0,83.0,51.0,332.0,68.0
1553969404013823008,253.0,0.0,119.0,44.0,251.0,73.0
1553969404066910323,216.0,0.0,120.0,43.0,214.0,75.0
1553969404116238159,324.0,0.0,98.0,58.0,323.0,73.0
1553969404169341224,365.0,0.0,114.0,63.0,363.0,109.0
1553969404222787752,411.0,0.0,152.0,60.0,411.0,73.0
1553969404271852176,440.0,0.0,86.0,57.0,439.0,107.0
1553969404325029230,367.0,0.0,149.0,63.0,370.0,76.0
1553969404374205575,514.0,0.0,109.0,55.0,519.0,82.0
1553969404427472663,531.0,0.0,237.0,88.0,530.0,96.0
1553969404476579788,569.0,0.0,241.0,91.0,569.0,92.0
1553969404529741203,585.0,0.0,206.0,76.0,581.0,122.0
1553969404579130451,555.0,0.0,121.0,54.0,564.0,76.0
1553969404632196462,707.0,0.0,232.0,85.0,701.0,123.0
1553969404685348738,594.0,0.0,250.0,79.0,603.0,87.0
1553969404734627080,583.0,0.0,136.0,66.0,589.0,92.0
1553969404787821660,785.0,0.0,146.0,80.0,810.0,97.0
1553969404837060908,710.0,0.0,162.0,58.0,709.0,81.0
1553969404890185803,569.0,0.0,162.0,96.0,566.0,129.0
1553969404939568884,525.0,0.0,227.0,71.0,527.0,86.0
1553969404992716034,595.0,0.0,131.0,71.0,594.0,120.0
1553969405041992462,582.0,0.0,171.0,93.0,583.0,95.0
1553969405095073272,621.0,0.0,200.0,88.0,621.0,97.0
1553969405148263440,563.0,0.0,114.0,79.0,563.0,113.0
1553969405197513489,610.0,0.0,150.0,58.0,614.0,83.0
1553969405250769792,483.0,0.0,112.0,44.0,479.0,111.0
1553969405299922251,518.0,0.0,150.0,45.0,528.0,72.0
1553969405353753691,512.0,0.0,162.0,44.0,507.0,98.0
1553969405406280559,554.0,0.0,183.0,61.0,562.0,78.0
1553969405455531984,450.0,0.0,145.0,43.0,449.0,70.0
1553969405508893163,553.0,0.0,119.0,67.0,550.0,100.0
1553969405557957356,579.0,0.0,126.0,61.0,578.0,78.0
1553969405611295864,439.0,0.0,112.0,46.0,439.0,108.0
1553969405660403692,459.0,0.0,77.0,44.0,457.0,65.0
